time,open,high,low,close,adjClose,volume,ma_long,ma_short,position,prediction,position,fees,pnl,capital,total_profit,total_loss,count_profit,count_loss
2007-12-03 09:30:00,25.98,26.305714,25.385714,25.551428,22.119802,240367400.0,22.119802,22.119802,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-03 10:30:00,25.98,26.305714,25.385714,25.551428,22.119802,240367400.0,22.119802,22.119802,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-03 11:30:00,25.98,26.305714,25.385714,25.551428,22.119802,240367400.0,22.119802000000004,22.119802000000004,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-03 12:30:00,25.98,26.305714,25.385714,25.551428,22.119802,240367400.0,22.119802,22.119802,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-03 13:30:00,25.98,26.305714,25.385714,25.551428,22.119802,240367400.0,22.119802,22.119802,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-03 14:30:00,25.98,26.305714,25.385714,25.551428,22.119802,240367400.0,22.119801999999996,22.119801999999996,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-04 09:30:00,25.307142,25.842857,25.284286,25.687143,22.237297,193449900.0,22.136587,22.139384500000002,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-04 10:30:00,25.307142,25.842857,25.284286,25.687143,22.237297,193449900.0,22.14917575,22.158967,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-04 11:30:00,25.307142,25.842857,25.284286,25.687143,22.237297,193449900.0,22.158967000000004,22.178549500000003,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-04 12:30:00,25.307142,25.842857,25.284286,25.687143,22.237297,193449900.0,22.166800000000002,22.198132,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-04 13:30:00,25.307142,25.842857,25.284286,25.687143,22.237297,193449900.0,22.173208818181823,22.2177145,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-04 14:30:00,25.307142,25.842857,25.284286,25.687143,22.237297,193449900.0,22.178549500000003,22.237297,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-05 09:30:00,26.127142,26.571428,26.058571,26.5,22.940983,223100500.0,22.237198230769234,22.354578,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-05 10:30:00,26.127142,26.571428,26.058571,26.5,22.940983,223100500.0,22.287468571428576,22.471859,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-05 11:30:00,26.127142,26.571428,26.058571,26.5,22.940983,223100500.0,22.331036200000007,22.58914,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
