time,open,high,low,close,adjClose,volume,ma_long,ma_short,position,prediction,position,fees,pnl,capital,total_profit,total_loss,count_profit,count_loss
2007-12-03 09:30:00,345.850861,347.847839,340.910919,341.10611,341.10611,8641500.0,341.10611,341.10611,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-03 10:30:00,345.850861,347.847839,340.910919,341.10611,341.10611,8641500.0,341.10611,341.10611,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-03 11:30:00,345.850861,347.847839,340.910919,341.10611,341.10611,8641500.0,341.10611,341.10611,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-03 12:30:00,345.850861,347.847839,340.910919,341.10611,341.10611,8641500.0,341.10611,341.10611,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-03 13:30:00,345.850861,347.847839,340.910919,341.10611,341.10611,8641500.0,341.10611,341.10611,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-03 14:30:00,345.850861,347.847839,340.910919,341.10611,341.10611,8641500.0,341.10611,341.10611,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-04 09:30:00,339.494507,346.346344,338.898895,342.422424,342.422424,8455100.0,341.29415485714287,341.32549566666665,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-04 10:30:00,339.494507,346.346344,338.898895,342.422424,342.422424,8455100.0,341.4351885,341.5448813333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-04 11:30:00,339.494507,346.346344,338.898895,342.422424,342.422424,8455100.0,341.5448813333333,341.76426699999996,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-04 12:30:00,339.494507,346.346344,338.898895,342.422424,342.422424,8455100.0,341.63263559999996,341.9836526666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-04 13:30:00,339.494507,346.346344,338.898895,342.422424,342.422424,8455100.0,341.7044345454545,342.20303833333327,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-04 14:30:00,339.494507,346.346344,338.898895,342.422424,342.422424,8455100.0,341.76426699999996,342.4224239999999,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-05 09:30:00,346.7117,349.814819,344.094086,349.604614,349.604614,8410700.0,342.3673706153846,343.6194556666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-05 10:30:00,346.7117,349.814819,344.094086,349.604614,349.604614,8410700.0,342.8843165714285,344.8164873333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-05 11:30:00,346.7117,349.814819,344.094086,349.604614,349.604614,8410700.0,343.3323363999999,346.01351900000003,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-05 12:30:00,346.7117,349.814819,344.094086,349.604614,349.604614,8410700.0,343.7243537499999,347.2105506666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-05 13:30:00,346.7117,349.814819,344.094086,349.604614,349.604614,8410700.0,344.0702514117646,348.4075823333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-05 14:30:00,346.7117,349.814819,344.094086,349.604614,349.604614,8410700.0,344.3777159999999,349.604614,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-06 09:30:00,349.249237,358.638641,348.853851,357.987976,357.987976,9808100.0,345.09404547368416,351.001841,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-06 10:30:00,349.249237,358.638641,348.853851,357.987976,357.987976,9808100.0,345.73874199999995,352.399068,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-06 11:30:00,349.249237,358.638641,348.853851,357.987976,357.987976,9808100.0,346.32203885714284,353.79629499999993,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
