time,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2007-12-20 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-20 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-20 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-20 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-20 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-20 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-21 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-21 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-21 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-21 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-21 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-21 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-24 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-24 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-24 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-24 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-24 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-24 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-26 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-26 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-26 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-26 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-26 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-26 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-27 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-27 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-27 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-27 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-27 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-27 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-28 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-28 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-28 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-28 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-28 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-28 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-31 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-31 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-31 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-31 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-31 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2007-12-31 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-02 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-02 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-02 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-02 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-02 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-02 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-03 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-03 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-03 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-03 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-03 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-03 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-04 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-04 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-04 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-04 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-04 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-04 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-07 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-07 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-07 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-07 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-07 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-07 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-08 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-08 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-08 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-08 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-08 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-08 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-09 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-09 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-09 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-09 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-09 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-09 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-10 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-10 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-10 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-10 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-10 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-10 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-11 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-11 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-11 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-11 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-11 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-11 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-14 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-14 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-14 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-14 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-14 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-14 14:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-15 09:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-15 10:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-15 11:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-15 12:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
2008-01-15 13:30:00,0.0,10000000.0,10000000.0,0.0,0,"{'maxPortfolioValue': 10000000.0, 'maxDrawdown': 0}",0,0,0,0
